university_id,state,student count,awards_per_value,awards_per_state_value,fte_value
159939,Louisiana,7144,20.2,18.4,6594
159966,Louisiana,5888,19.4,18.4,5492
159993,Louisiana,7276,18.9,18.4,5873
160010,Louisiana,2694,35.4,21.9,1737
160038,Louisiana,7836,24.5,18.4,7008
160065,Louisiana,878,18.4,19,879
160074,Louisiana,1486,42,19,1210
160409,Louisiana,133,24.2,19,83
160481,Louisiana,1968,25,21.9,1558
160524,Louisiana,326,17.4,16.7,566
160579,Louisiana,3225,53.9,21.9,2160
160612,Louisiana,13730,17,18.4,11825
160621,Louisiana,5746,14.6,18.4,5113
160630,Louisiana,1809,15.8,18.4,976
160649,Louisiana,3018,16.6,21.9,2277
160658,Louisiana,15053,16.9,18.4,13352
160667,Louisiana,3151,29.5,21.9,1673
160755,Louisiana,8290,19.3,19,8390
160904,Louisiana,2504,12.8,19,2382
160913,Louisiana,2410,33.1,21.9,1563
160940,Maine,988,22.3,22.3,1524
160959,Maine,362,24.1,22,314
160977,Maine,1791,25.6,22,1746
160995,Maine,464,30.2,30.2,487
161004,Maine,1795,25.2,22,1809
161022,Maine,225,50.9,50.9,166
161077,Maine,3109,26.1,22.1,1922
161086,Maine,1820,25.4,22,1955
161138,Maine,2558,23.8,22.1,1718
161165,Maine,2350,19.7,22,2149
161192,Maine,2263,27.5,22.1,1466
161217,Maine,4770,20.7,21.4,3204
161226,Maine,1901,19.3,21.4,1968
161235,Maine,1209,20.3,21.4,835
161244,Maine,892,14.3,21.4,613
161253,Maine,9182,21.6,21.4,7892
161299,Maine,994,16.8,21.4,991
161341,Maine,1263,21.6,21.4,1020
161457,Maine,2653,18.4,22,2808
161484,Maine,1086,30.6,22.1,739
161509,Maine,378,21.2,22,346
161518,Maine,1276,22.5,22,1389
161545,Maine,7157,16.3,22.1,4666
161554,Maine,7098,24.2,21.4,5407
161563,Maine,1339,18.7,22,812
161572,Maine,553,21.1,22,550
161581,Maine,463,39.4,22.1,340
161688,Maryland,3191,31.8,17.6,2407
161767,Maryland,16463,17.8,17.6,10501
161776,Maryland,360,34.7,38.6,511
161864,Maryland,5394,11.9,17.6,3560
161873,Maryland,3526,26.6,23.8,2480
162007,Maryland,4358,17.6,23.8,3848
162061,Maryland,442,14.4,22.4,384
162104,Maryland,2604,20.8,17.6,1558
162122,Maryland,8781,25.7,17.6,5775
162168,Maryland,2563,17.6,17.6,1549
162210,Maryland,1011,24.4,22.4,1026
162283,Maryland,2920,14.6,23.8,2648
162557,Maryland,6050,25.3,17.6,3798
162584,Maryland,4703,21.2,23.8,4407
162609,Maryland,769,16.1,17.6,680
162654,Maryland,1449,21.4,22.4,1441
162681,Maryland,845,20.3,23.4,1250
162690,Maryland,4905,21.1,17.6,3220
162706,Maryland,6992,19.1,17.6,4530
162760,Maryland,1388,24.8,22.4,1313
162779,Maryland,9969,15.9,17.6,6528
162928,Maryland,6117,25,22.4,6708
163028,Maryland,693,62.6,38.6,725
163046,Maryland,4004,22.5,22.4,3932
163204,Maryland,26740,29.4,23.8,17160
163268,Maryland,11136,22.6,23.8,9738
163286,Maryland,26658,27,23.8,26275
163295,Maryland,1896,20.3,22.4,1934
163338,Maryland,3530,14.7,23.8,3658
163426,Maryland,26155,14.7,17.6,17999
163453,Maryland,6252,14,23.8,6227
163462,Maryland,1741,21.4,22.4,1849
163532,Maryland,340,10.7,22.4,356
163578,Maryland,1234,34.2,22.4,957
163657,Maryland,13825,12.3,17.6,8537
163736,Maryland,683,26.1,38.6,1011
163851,Maryland,8004,22.8,23.8,7923
163912,Maryland,1819,22,23.8,1922
163921,Maryland,1037,15.9,22.4,1326
163976,Maryland,443,19.8,22.4,506
164058,Maryland,462,32,38.6,686
164076,Maryland,18779,23.8,23.8,17360
164173,Maryland,3965,21,22.4,3542
164216,Maryland,1483,18.6,22.4,1626
164270,Maryland,1692,21.1,22.4,1729
164313,Maryland,3416,20.7,17.6,2256
164447,Massachusetts,1513,19.3,22.3,1643
164465,Massachusetts,1785,26.6,22.3,1961
164492,Massachusetts,1143,23.9,22.3,925
164562,Massachusetts,2240,23,22.3,2169
164580,Massachusetts,2106,22.8,22.3,2144
164614,Massachusetts,96,21.4,22.3,76
164632,Massachusetts,1458,30.9,22.3,1384
164641,Massachusetts,1204,23.6,27.1,1009
164720,Massachusetts,1902,21.7,22.3,1590
164739,Massachusetts,4247,26.1,22.3,4041
164748,Massachusetts,4402,19.7,22.3,4618
164775,Massachusetts,2400,17.9,16.9,1483
164872,Massachusetts,578,12.3,22.3,254
164924,Massachusetts,9698,24.9,22.3,9480
164933,Massachusetts,545,24.9,22.3,318
164988,Massachusetts,18165,19.4,22.3,21070
165015,Massachusetts,3614,20.7,22.3,4110
165024,Massachusetts,9615,20.6,20.9,8770
165033,Massachusetts,9335,17.4,16.9,5707
165112,Massachusetts,14023,11.1,16.9,8814
165167,Massachusetts,1050,31.3,22.3,751
165194,Massachusetts,4051,17.3,16.9,2491
165264,Massachusetts,698,37.2,22.3,554
165334,Massachusetts,2380,21.5,22.3,2470
165529,Massachusetts,2849,24.4,22.3,2550
165574,Massachusetts,1300,22.7,22.3,1124
165644,Massachusetts,1321,20.6,22.3,1175
165662,Massachusetts,3758,23.5,22.3,3959
165671,Massachusetts,2176,21.6,22.3,2116
165699,Massachusetts,2724,21.2,22.3,2528
165802,Massachusetts,1930,22,22.3,1601
165820,Massachusetts,4245,21.2,20.9,3622
165866,Massachusetts,4584,17.7,20.9,4331
165884,Massachusetts,482,20.1,22.3,559
165936,Massachusetts,1710,22.1,22.3,1629
165981,Massachusetts,2240,22.9,16.9,1463
166018,Massachusetts,1492,22.2,22.3,1430
166027,Massachusetts,10534,18.9,22.3,9504
166124,Massachusetts,2912,22.3,22.3,3125
166133,Massachusetts,6740,17.8,16.9,4911
166391,Massachusetts,1687,19.7,22.3,1633
166407,Massachusetts,302,67.3,59.9,141
166452,Massachusetts,1948,24.6,22.3,1637
166513,Massachusetts,12734,18.7,20.9,10499
166601,Massachusetts,266,24.2,22.3,245
166629,Massachusetts,22134,23.5,20.9,22938
166638,Massachusetts,12366,21.1,20.9,10329
166647,Massachusetts,5377,15.4,16.9,3636
166656,Massachusetts,3897,22.6,22.3,3675
166674,Massachusetts,2120,20.2,20.9,1785
166683,Massachusetts,4528,24.5,22.3,4488
166692,Massachusetts,1376,16.3,20.9,1594
166823,Massachusetts,8272,16.1,16.9,5442
166850,Massachusetts,2758,20.5,22.3,2478
166887,Massachusetts,9702,17,16.9,6040
166911,Massachusetts,392,16.9,22.3,391
166939,Massachusetts,2183,23,22.3,2536
166948,Massachusetts,1268,19.7,22.3,1306
166957,Massachusetts,4734,17.8,16.9,3143
166984,Massachusetts,484,22.3,22.3,471
167057,Massachusetts,431,22.9,22.3,409
167251,Massachusetts,962,14.7,22.3,924
167260,Massachusetts,1281,22.9,22.3,1195
167288,Massachusetts,1538,23.3,20.9,1493
167312,Massachusetts,7750,17.7,16.9,5195
167321,Massachusetts,779,24.2,27.1,1196
167358,Massachusetts,13223,20.8,22.3,18155
167376,Massachusetts,7352,18,16.9,4737
167394,Massachusetts,1347,27.4,22.3,1123
167455,Massachusetts,313,18.9,22.3,310
167525,Massachusetts,4576,19.1,16.9,3184
167534,Massachusetts,8582,18,16.9,5877
167598,Massachusetts,1188,33.3,22.3,1030
167631,Massachusetts,2437,16.8,16.9,1765
167729,Massachusetts,7664,20.9,20.9,6870
167738,Massachusetts,699,56.7,56.7,375
167783,Massachusetts,1732,26.5,22.3,1835
167792,Massachusetts,350,40.6,22.3,360
167835,Massachusetts,2606,25.4,22.3,2691
167899,Massachusetts,2182,21.4,22.3,2240
167905,Massachusetts,6792,19.9,16.9,4750
167987,Massachusetts,7437,18.6,20.9,6783
167996,Massachusetts,2481,24.2,22.3,2563
168005,Massachusetts,5658,22.6,22.3,5798
168148,Massachusetts,5180,28.9,22.3,4703
168218,Massachusetts,2474,22.5,22.3,2658
168227,Massachusetts,4012,19.1,22.3,4252
168254,Massachusetts,2667,22.3,22.3,2581
168263,Massachusetts,5692,22,20.9,5088
168281,Massachusetts,1654,23,22.3,1638
168290,Massachusetts,880,17.4,22.3,1001
168342,Massachusetts,2096,25.2,22.3,2074
168421,Massachusetts,4134,25.8,22.3,3231
168430,Massachusetts,5556,18.9,20.9,4686
168528,Michigan,1649,17.9,24.2,1695
168546,Michigan,1307,23.8,24.2,1420
168591,Michigan,1419,20.9,24.2,1387
168607,Michigan,1712,29.2,18.2,1317
168740,Michigan,1905,21,24.2,1831
168786,Michigan,1863,21.1,24.2,1866
168838,Michigan,2815,21.3,24.2,2073
168847,Michigan,4948,19,24.2,3853
168883,Michigan,2305,31.1,18.2,1503
169080,Michigan,3959,20.3,24.2,4047
169248,Michigan,20534,20,21.3,18746
169275,Michigan,9683,26.5,18.2,7394
169327,Michigan,457,39.9,24.2,358
169363,Michigan,584,20.4,24.2,466
169442,Michigan,1363,22.6,24.2,1175
169479,Michigan,7356,27.8,24.2,5810
169521,Michigan,10272,30.1,18.2,7480
169716,Michigan,2888,27,24.2,2590
169798,Michigan,19189,18.7,21.3,15871
169910,Michigan,13477,28.2,21.3,10929
169974,Michigan,1221,24.5,18.2,956
169983,Michigan,1684,18.3,24.2,1625
169992,Michigan,1099,30.2,18.2,832
170000,Michigan,579,14.9,24.2,371
170037,Michigan,2200,21.5,24.2,2079
170055,Michigan,16590,15.9,18.2,11296
170082,Michigan,21235,21.7,21.3,19755
170091,Michigan,194,17,24.2,145
170240,Michigan,13836,11.8,18.2,12610
170301,Michigan,3388,20.8,24.2,3535
170417,Michigan,343,41.6,28.3,360
170444,Michigan,5665,19.7,18.2,4258
170532,Michigan,1458,21.5,24.2,1446
170541,Michigan,10192,16.5,18.2,7369
170550,Michigan,6123,19.6,18.2,4078
170587,Michigan,1805,32.9,18.2,1133
170620,Michigan,4230,19,18.2,2341
170639,Michigan,2429,25.2,21.3,2235
170657,Michigan,17562,16.8,18.2,12822
170675,Michigan,3033,24.9,24.2,1847
170790,Michigan,23446,20.8,18.2,15669
170806,Michigan,3352,34.9,24.2,2516
170842,Michigan,1041,16.9,24.2,811
170967,Michigan,1117,29.5,24.2,893
170976,Michigan,28283,24.1,21.3,27881
171100,Michigan,37985,23.2,21.3,35802
171128,Michigan,5617,20.4,21.3,5171
171137,Michigan,7144,20.6,21.3,5890
171146,Michigan,7143,18.4,21.3,5610
171155,Michigan,4552,14.6,18.2,3653
171225,Michigan,3777,19.9,18.2,2553
171234,Michigan,1944,16.9,18.2,1257
171298,Michigan,4005,23.5,24.2,3282
171304,Michigan,4879,17.2,18.2,3310
171395,Michigan,2790,20.4,18.2,1524
171456,Michigan,8221,19.7,21.3,7912
171483,Michigan,4724,23.8,21.3,3276
171492,Michigan,2964,38.9,24.2,2552
171535,Michigan,26405,14,18.2,18956
171571,Michigan,16594,19.2,21.3,14268
171599,Michigan,1119,18.8,24.2,1034
171881,Michigan,288,22.9,24.2,279
172033,Michigan,264,26.1,24.2,113
172051,Michigan,9163,15.7,21.3,8153
172200,Michigan,12385,16.7,18.2,10867
172264,Michigan,2424,46.9,24.2,1793
172291,Michigan,4324,22,18.2,3057
172307,Michigan,2802,20,18.2,1834
172334,Michigan,2968,28.6,24.2,2617
172440,Michigan,525,19.8,24.2,526
172617,Michigan,12327,15.9,18.2,8452
172635,Michigan,18119,16.3,18.2,10554
172644,Michigan,18602,16.6,21.3,15500
172671,Michigan,1487,21.8,18.2,984
172699,Michigan,19198,21.5,21.3,17592
172866,Minnesota,149,26.7,19.6,124
172918,Minnesota,2845,29.1,22.7,2324
172954,Minnesota,2249,25.9,22.7,1602
172963,Minnesota,9320,17,22.7,5918
173045,Minnesota,2716,24.4,23.7,2306
173063,Minnesota,3308,25.1,22.7,2321
173115,Minnesota,1216,40.4,22.7,783
173124,Minnesota,4727,21.7,20.9,4160
173142,Minnesota,579,18.2,23.7,617
173160,Minnesota,3280,25.8,23.7,3415
173203,Minnesota,4350,26,22.7,3371
173258,Minnesota,2045,24.6,23.7,1996
173300,Minnesota,2531,21.8,23.7,2749
173328,Minnesota,2206,24.5,23.7,1624
173416,Minnesota,3128,26.2,22.7,2478
173452,Minnesota,763,17.8,23.7,847
173461,Minnesota,5394,23.3,22.7,3768
173489,Minnesota,201,33.2,19.6,194
173559,Minnesota,6464,29.4,22.7,4863
173629,Minnesota,898,25.2,19.6,886
173638,Minnesota,3231,31.1,22.7,2225
173647,Minnesota,2449,25,23.7,2496
173665,Minnesota,2164,19.2,23.7,2334
173708,Minnesota,6402,21.1,22.7,4515
173735,Minnesota,1376,26.2,22.7,1129
173799,Minnesota,5944,18,22.7,4049
173805,Minnesota,1248,28.3,22.7,1028
173887,Minnesota,1161,22.8,19.6,1385
173902,Minnesota,2039,23.3,23.7,2038
173911,Minnesota,3410,22.5,22.7,2726
173920,Minnesota,13467,18.4,20.9,12671
173984,Minnesota,1122,24.7,19.6,927
173993,Minnesota,1425,27.4,22.7,1086
174020,Minnesota,7647,33.8,20.9,5620
174066,Minnesota,34449,21,20.9,35185
174075,Minnesota,2839,17.3,20.9,1934
174118,Minnesota,235,71.4,38,167
174127,Minnesota,688,23.8,23.7,635
174136,Minnesota,9691,16.5,22.7,6726
174154,Minnesota,262,36.7,19.6,412
174206,Minnesota,101,27.5,23.7,138
174233,Minnesota,10079,19.9,20.9,9848
174251,Minnesota,1946,17.6,20.9,1852
174279,Minnesota,947,30,19.6,979
174358,Minnesota,6163,21.8,20.9,5740
174376,Minnesota,7562,19.5,22.7,4943
174385,Minnesota,371,15.2,19.6,358
174394,Minnesota,237,30,19.6,457
174428,Minnesota,9508,15,22.7,7048
174437,Minnesota,1301,17,23.7,1281
174473,Minnesota,3792,31.2,22.7,2717
174491,Minnesota,3149,23.6,23.7,2549
174507,Minnesota,113,76.8,23.7,149
174525,Minnesota,143,32,23.7,71
174570,Minnesota,1098,23.1,22.7,667
174604,Minnesota,315,26.9,22.7,318
174738,Minnesota,6057,22.5,22.7,4444
174747,Minnesota,2051,23.5,23.7,2025
174756,Minnesota,4946,27.5,22.7,3493
174783,Minnesota,15134,20.8,20.9,11667
174792,Minnesota,1871,22.8,23.7,1847
174817,Minnesota,1932,31.3,23.7,1702
174844,Minnesota,3125,23.4,23.7,3144
174862,Minnesota,1139,23.5,23.7,951
174899,Minnesota,2917,25.1,23.7,3018
174914,Minnesota,6321,20.6,23.7,6546
175005,Minnesota,3559,25.1,23.7,2923
175014,Minnesota,5485,30.7,19.6,4575
175041,Minnesota,6740,18.6,22.7,4778
175078,Minnesota,6467,14,20.9,3418
175157,Minnesota,711,17.7,22.7,646
175227,Minnesota,1071,33.9,23.7,995
175236,Minnesota,3766,32.6,22.7,3288
175263,Minnesota,2207,31,22.7,1701
175272,Minnesota,8253,20.4,20.9,8088
175315,Minnesota,10073,19.9,22.7,7393
175342,Mississippi,3157,12.7,19,2990
175421,Mississippi,2749,21.4,21.1,2371
175430,Mississippi,520,22.4,21.1,504
175519,Mississippi,2073,15.6,20,2284
175528,Mississippi,485,24.7,38,623
175573,Mississippi,3157,25.5,20,2532
175616,Mississippi,2638,21.9,19,2276
175643,Mississippi,2572,16.9,20,2380
175652,Mississippi,4364,12.9,20,5180
175786,Mississippi,11893,18.8,20,9115
175810,Mississippi,5911,19,20,5352
175829,Mississippi,5693,21.2,20,5489
175856,Mississippi,6903,16.5,19,6193
175883,Mississippi,4443,20.8,20,3942
175935,Mississippi,3713,27.5,20,2750
175980,Mississippi,744,22.3,21.1,911
176008,Mississippi,2950,22.3,20,2100
176017,Mississippi,16677,18.3,19,15968
176035,Mississippi,2429,26.1,19,2409
176044,Mississippi,1926,16.4,19,2032
176053,Mississippi,2905,22.3,21.1,2832
176071,Mississippi,10106,23.5,20,8320
176080,Mississippi,16399,19.2,19,15593
176169,Mississippi,3271,18.9,20,3024
176178,Mississippi,7871,15.2,20,6607
176239,Mississippi,5170,26.6,20,3074
176318,Mississippi,922,14,21.1,945
176354,Mississippi,2021,23.8,20,1443
176372,Mississippi,12475,20.9,19,12055
176406,Mississippi,878,15.5,21.1,983
176479,Mississippi,2257,23.8,21.1,2395
176549,Missouri,277,37.9,36.2,429
176628,Missouri,1401,19.8,24.5,1265
176637,Missouri,602,41.7,32,633
176664,Missouri,305,19,24.5,294
176770,Missouri,832,54.7,24.5,353
176789,Missouri,272,26.2,24.5,204
176910,Missouri,302,26,24.5,305
176947,Missouri,1107,21.6,24.5,1102
176965,Missouri,9974,21.5,21,8560
177038,Kansas,66,29.1,23.9,145
177065,Missouri,15998,30.4,24.5,13383
177083,Missouri,99,23.2,24.5,95
177117,Missouri,277,34.5,24.5,298
177135,Missouri,5845,16.3,16.5,3675
177144,Missouri,830,19.8,24.5,735
177214,Missouri,4231,31.1,24.5,3585
177250,Missouri,3900,15.9,16.5,2810
177302,Missouri,555,32.4,36.2,1694
177339,Missouri,2077,22.1,24.5,1886
177418,Missouri,1328,31.2,24.5,1130
177472,Missouri,14798,18.9,16.5,10356
177542,Missouri,1198,26.8,24.5,1036
177551,Missouri,1298,12.3,21,1155
177579,Missouri,372,37.2,32,652
177676,Missouri,5194,20.4,16.5,3975
177746,Missouri,739,18.4,24.5,780
177940,Missouri,2892,16.1,21,2235
177968,Missouri,8453,19.1,24.5,7755
177977,Missouri,1294,36.3,16.5,1270
177995,Missouri,19234,17.5,16.5,12834
178059,Missouri,2829,23.9,24.5,2466
178110,Missouri,137,39.1,36.2,159
178183,Missouri,179,2.7,36.2,95
178208,Missouri,261,31.4,24.5,191
178217,Missouri,4508,20.2,16.5,2837
178226,Illinois,298,26.8,28.6,599
178244,Missouri,3950,19,24.5,1999
178305,Missouri,553,54,32,644
178341,Missouri,5587,22.9,21,4423
178350,Missouri,108,31.1,32,90
178369,Missouri,1656,13.1,24.5,1496
178387,Missouri,5616,16.2,21,4452
178396,Missouri,26928,22.4,21,25094
178402,Missouri,10227,20.8,21,8292
178411,Missouri,6145,20.7,21,5273
178420,Missouri,13569,24.1,21,8375
178448,Missouri,5710,18.6,16.5,3977
178615,Missouri,5898,22.4,21,5156
178624,Missouri,5542,19.2,21,5393
178679,Missouri,751,19.7,24.5,645
178697,Missouri,1513,19.7,24.5,1514
178721,Missouri,10198,27,24.5,8620
178767,Missouri,172,24.7,32,222
178891,Missouri,2097,24.9,24.5,2134
179043,Missouri,2241,26.4,24.5,1720
179070,Missouri,303,47.2,32,346
179159,Missouri,12567,18.4,24.5,9293
179256,Missouri,245,26,24.5,202
179308,Missouri,24005,11.5,16.5,18019
179326,Missouri,2962,23.5,24.5,2318
179344,Missouri,2123,19,16.5,1484
179511,Missouri,295,6.1,36.2,326
179539,Missouri,5185,18.9,16.5,3581
179548,Missouri,647,22.6,24.5,721
179557,Missouri,10605,17.9,21,8943
179566,Missouri,18027,21.3,21,14239
179645,Missouri,4399,15.1,16.5,3360
179715,Missouri,1774,26.6,16.5,1268
179867,Missouri,7336,23,24.5,7118
179894,Missouri,3528,32,24.5,3021
179919,Missouri,851,15.1,29.3,463
179946,Missouri,1026,18.6,24.5,1122
179955,Missouri,1044,24,24.5,1076
179964,Missouri,1002,28.5,24.5,885
180054,Montana,450,16.1,16.1,386
180081,Montana,913,14.2,20.9,613
180106,Montana,1431,20.4,20.9,1408
180151,Montana,372,32.5,20.9,271
180160,Montana,201,12.1,20.9,171
180179,Montana,4465,19.6,18.4,4001
180197,Montana,2216,21,20.9,1781
180203,Montana,139,13.4,20.9,173
180212,Montana,405,13,20.9,278
180249,Montana,1875,25.5,20.9,1398
180258,Montana,1046,26.2,20.9,869
180276,Montana,1430,20.7,20.9,1087
180328,Montana,329,16.7,20.9,298
180373,Montana,422,30.2,20.9,390
180416,Montana,1844,17.9,18.4,1769
180461,Montana,13174,16.7,18.4,11903
180489,Montana,12254,19.5,18.4,12466
180522,Montana,1250,23.9,18.4,1087
180595,Montana,988,16.7,20.9,986
180647,Montana,840,21.1,20.9,733
180692,Montana,1455,16.8,18.4,1388
180814,Nebraska,6202,39.6,27.2,4824
180832,Nebraska,780,30.9,27.2,752
180878,Nebraska,627,25.5,27.2,458
180902,Nebraska,6906,23.5,16.9,4214
180948,Nebraska,2432,17.5,19.6,1984
180984,Nebraska,1508,20,27.2,1334
181002,Nebraska,4076,22.3,27.2,4411
181020,Nebraska,1113,18.6,27.2,1141
181093,Nebraska,410,28.5,27.2,338
181127,Nebraska,1118,19.6,27.2,1096
181215,Nebraska,5502,16,19.6,5221
181242,Nebraska,472,22.3,24.9,880
181297,Nebraska,742,33.1,27.2,717
181303,Nebraska,15752,12.1,16.9,12236
181312,Nebraska,2491,21.3,16.9,1870
181330,Nebraska,1192,22.6,27.2,1092
181376,Nebraska,150,20.3,27.2,111
181394,Nebraska,12335,20,19.6,10613
181400,Nebraska,728,23.4,24.9,1290
181419,Nebraska,199,9.7,16.9,111
181446,Nebraska,1927,21.7,27.2,1932
181464,Nebraska,19376,20.7,19.6,17730
181491,Nebraska,5145,23.3,16.9,3334
181534,Nebraska,2158,20.9,19.6,1495
181604,Nebraska,735,25.9,27.2,686
181640,Nebraska,9751,17,16.9,8838
181738,Nebraska,821,20.1,27.2,719
181756,Nebraska,330,26.6,31.1,619
181765,Nebraska,300,29.4,16.9,300
181783,Nebraska,2991,18.8,19.6,2766
181817,Nebraska,1960,17,16.9,1664
181853,Nebraska,459,17.4,27.2,429
181941,Nevada,556,28.2,27.7,965
182005,Nevada,34177,11.2,16.5,18996
182111,Nevada,1097,15.2,19.7,1081
182148,Nevada,915,36.1,27.7,1214
182281,Nevada,23097,20.1,16.5,18169
182290,Nevada,15694,20,16.5,13324
182306,Nevada,3164,22.2,16.5,1754
182430,Nevada,374,16.3,19.7,539
182458,Nevada,529,18.4,18.4,538
182500,Nevada,11204,16.3,16.3,6919
182564,Nevada,3975,19.1,16.5,2338
182634,New Hampshire,1409,16.9,20.7,1430
182661,New Hampshire,632,24.4,32.9,684
182670,New Hampshire,4276,25.3,20.7,4255
182795,New Hampshire,1671,24.3,20.7,1815
182865,New Hampshire,2284,35.1,32.9,2187
182908,New Hampshire,87,29.3,39,71
182980,New Hampshire,1478,16.4,20.7,1053
183026,New Hampshire,18083,17,20.7,11573
183044,New Hampshire,12516,21.1,22,13825
183062,New Hampshire,4799,22.8,22,5010
183071,New Hampshire,833,25.2,22,760
183080,New Hampshire,4065,21.1,22,4031
183099,New Hampshire,4288,20.7,19.3,2865
183105,New Hampshire,937,26,19.3,575
183114,New Hampshire,987,23,19.3,657
183123,New Hampshire,1181,22,19.3,884
183132,New Hampshire,2898,14.8,19.3,1708
183141,New Hampshire,2242,17.7,19.3,1401
183150,New Hampshire,2122,16.6,19.3,1203
183211,New Hampshire,1591,32.8,20.7,1297
183239,New Hampshire,1923,21,20.7,2059
183248,New Hampshire,131,46.9,39,144
183257,New Hampshire,1723,28.3,22,1531
183655,New Jersey,7254,14.4,15.8,5392
183743,New Jersey,15882,17.8,15.8,11826
183789,New Jersey,3671,20.2,18.1,2938
183822,New Jersey,1972,14,22.2,1953
183859,New Jersey,14360,17.9,15.8,10879
183877,New Jersey,9570,16.3,15.8,7928
183910,New Jersey,1578,22.9,22.2,1320
183938,New Jersey,13301,16.5,15.8,9901
183974,New Jersey,1708,28.4,22.2,1814
184180,New Jersey,8447,17.6,15.8,6427
184205,New Jersey,3919,18.8,15.8,2898
184348,New Jersey,1493,18.4,22.2,1750
184481,New Jersey,12175,12.7,15.8,9595
184603,New Jersey,6108,24,22.2,3879
184612,New Jersey,1621,23,22.2,1568
184694,New Jersey,2274,19.3,22.2,2312
184773,New Jersey,1567,26.3,22.2,1352
184782,New Jersey,10951,24.3,21.5,9639
184791,New Jersey,6720,16.2,15.8,5490
184959,New Jersey,1034,50.3,44.6,1046
184995,New Jersey,9036,11.7,15.8,6659
185129,New Jersey,6437,20.4,21.5,5702
185262,New Jersey,12078,22.6,21.5,11076
185509,New Jersey,8501,15.9,15.8,5728
185536,New Jersey,12602,14.9,15.8,9849
185572,New Jersey,4607,22.3,22.2,4820
185590,New Jersey,15431,22.6,21.5,13857
185828,New Jersey,7317,14.9,21.5,8038
185873,New Jersey,9477,19.6,15.8,7471
186034,New Jersey,9129,10.3,15.8,6351
186131,New Jersey,5323,23.7,22.2,5341
186186,New Jersey,239,8.8,22.2,231
186201,New Jersey,5614,23.1,21.5,5753
186283,New Jersey,4425,24.1,22.2,4213
186371,New Jersey,4842,23.7,21.5,4322
186380,New Jersey,33901,20.4,21.5,33056
186399,New Jersey,7217,21.7,21.5,7292
186432,New Jersey,2484,21.4,22.2,2133
186469,New Jersey,1240,20.9,15.8,1014
186584,New Jersey,5839,21.1,22.2,5418
186618,New Jersey,987,35.2,22.2,741
186645,New Jersey,8405,16.6,15.8,5735
186867,New Jersey,2691,18.6,22.2,2694
186876,New Jersey,7539,24.9,21.5,7880
187134,New Jersey,6653,21.3,21.5,7020
187198,New Jersey,11969,12.8,15.8,9148
187444,New Jersey,10027,20.1,21.5,9370
187532,New Mexico,28891,25.2,20.5,19398
187596,New Mexico,1956,17.8,18.3,1364
187620,New Mexico,8837,24.1,20.5,5640
187639,New Mexico,3596,21.3,20.5,1715
187648,New Mexico,4567,17.3,18.3,3694
187666,New Mexico,3883,18.8,20.5,2212
187745,New Mexico,392,14.3,18.3,251
187897,New Mexico,2396,20.2,18.3,1934
187903,New Mexico,2320,15.5,20.5,1753
187912,New Mexico,470,20.4,20.5,532
187958,New Mexico,2675,11,20.5,1878
187967,New Mexico,1604,15.4,18.3,1439
187976,New Mexico,744,12.2,20.5,365
187985,New Mexico,22416,17.8,18.3,19337
187994,New Mexico,2458,15,20.5,1767
188003,New Mexico,1861,13.1,20.5,1011
188021,New Mexico,970,17.6,20.5,618
188030,New Mexico,13582,20,18.3,12364
188049,New Mexico,2245,11.8,20.5,1493
188058,New Mexico,1653,14.6,18.3,1208
188100,New Mexico,8938,18.1,20.5,5112
188137,New Mexico,6265,18.6,20.5,3047
188146,New Mexico,826,12.3,23,570
188182,New Mexico,318,17.4,17.7,270
188216,New Mexico,530,14.7,20.5,537
188225,New Mexico,1802,7.2,20.5,967
188261,New Mexico,697,15.2,20.5,609
188304,New Mexico,2849,16.8,18.3,2002
188340,New York,1724,18.6,22.8,1769
188429,New York,5040,26.5,22.8,4765
188438,New York,4230,18.1,18,2826
188465,New York,557,12.3,22.6,810
188517,New York,580,27.5,22.6,839
188526,New York,1078,3.3,22.8,1067
188641,New York,1960,19.4,22.8,1949
188678,New York,216,37.8,34.9,220
188687,New York,408,30,34.9,347
188854,New York,1365,27.8,22.8,1643
189088,New York,2014,26.3,22.8,2820
189097,New York,2489,25.5,22.8,2425
189228,New York,4596,17.1,22.6,5189
189282,New York,269,53.1,34.9,210
189413,New York,1050,27.2,22.8,753
189422,New York,796,24.6,34.9,1070
189459,New York,1886,26.1,22.6,2134
189547,New York,5894,21.8,18,4969
189556,New York,413,27.9,22.6,503
189565,New York,452,32.7,22.6,481
189574,New York,522,21.2,24.9,865
189583,New York,740,19.9,22.6,985
189592,New York,389,26.6,22.6,497
189653,New York,56,30.2,24.9,53
189705,New York,3084,23.5,22.8,3036
189811,New York,592,23.3,24.9,705
189839,New York,4410,17.5,18,3141
189848,New York,1077,22.2,22.8,1093
189857,New York,650,19.7,22.8,645
190044,New York,3110,20.7,22.8,3057
190053,New York,1990,23.2,18,1485
190099,New York,2890,24.3,22.8,2859
190114,New York,911,20.9,22.8,1145
190150,New York,7970,24.4,22.8,8214
190169,New York,2118,24.9,18,1382
190248,New York,887,20.3,22.8,816
190372,New York,868,20.6,22.8,895
190415,New York,14393,24.2,22.8,14768
190442,New York,4929,20.6,18,3036
190451,New York,336,46.1,34.9,255
190503,New York,2814,40.4,22.8,3869
190512,New York,14082,22.5,22.6,12741
